date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:55	14814/14814	---M--	200	added ('OK')	application/javascript	etag:%2239de-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/admin.ajaxWatcher.1551370846.js?ver=7.2.3	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/admin.ajaxWatcher.1551370846e374.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:55	5796/5796	---M--	200	added ('OK')	application/javascript	etag:%2216a4-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery.quovolver.min.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery.quovolver.min3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:58	14334/14334	---M--	200	added ('OK')	application/javascript	etag:%2237fe-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery.mixitup.min.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery.mixitup.min3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:06:59	26304/26304	---M--	200	added ('OK')	application/javascript	etag:%2266c0-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery.prettyPhoto5152.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery.prettyPhoto51523c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:00	16450/16450	---M--	200	added ('OK')	application/javascript	etag:%224042-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery.flexisel.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery.flexisel3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:04	97183/97183	---M--	200	added ('OK')	application/javascript	etag:%2217b9f-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/jquery.js?ver=1.12.4	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jqueryb8ff.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:08	82220/82220	---M--	200	added ('OK')	application/javascript	etag:%221412c-59e81ec7ae4c0%22	http://www.sunnyshutter.ca/scripts/owl.carousel.js?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/owl.carousel3c21.js	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:10	9528/9528	---M--	200	added ('OK')	image/png	etag:%222538-59e82478e52c0%22	http://www.sunnyshutter.ca/images/widget-light-300-150.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/widget-light-300-150.png	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:10	4765/4765	---M--	200	added ('OK')	text/css	etag:%22129d-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/custom/theme.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/custom/theme.css	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:11	61339/61339	---M--	200	added ('OK')	text/css	etag:%22ef9b-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/custom/style.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/custom/style.css	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:11	7171/7171	---M--	200	added ('OK')	text/css	etag:%221c03-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/custom/responsive.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/custom/responsive.css	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:13	31000/31000	---M-Z	200	added ('OK')	text/css	etag:W/%227918-USx9eQM+MCipvmG1QM8aaHDIlvg%22	https://cdn.jsdelivr.net/npm/font-awesome@4.7.0/css/font-awesome.min.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/cdn.jsdelivr.net/npm/font-awesome@4.7.0/css/font-awesome.min.css	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:16	88955/88955	---M--	200	added ('OK')	image/jpeg	etag:%2215b7b-59e7c90bd1f40%22	http://www.sunnyshutter.ca/images/Custom-wood-vinyl-shutter-1.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/Custom-wood-vinyl-shutter-1.jpg	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:17	12795/12795	---M-Z	200	added ('OK')	text/css	etag:W/%2231fb-G+m3m+AqHPxdlsSl4P649HK6vZU%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.css	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:18	77916/77916	---M--	200	added ('OK')	image/jpeg	etag:%221305c-59e7c90eae600%22	http://www.sunnyshutter.ca/images/Professional-installation-1.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/Professional-installation-1.jpg	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:18	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:W/%221538f-DcMttKqcXwPzs4xH2IPb1P7ROq4%22	https://cdn.jsdelivr.net/npm/jquery@3.3.1/dist/jquery.min.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/cdn.jsdelivr.net/npm/jquery@3.3.1/dist/jquery.min.js	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:22	129443/129443	---M--	200	added ('OK')	image/jpeg	etag:%221f9a3-59e68f878b180%22	http://www.sunnyshutter.ca/images/IMG_1804.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/IMG_1804.jpg	(from http://www.sunnyshutter.ca/web_contents/measurement/)
23:07:25	51536/51536	---M--	200	added ('OK')	image/png	etag:%22c950-59e68f878b180%22	http://www.sunnyshutter.ca/images/WeChat-Image_20180510094230.png?w=67	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/WeChat-Image_201805100942305562.png	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:30	75566/75566	---M--	200	added ('OK')	image/jpeg	etag:%221272e-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Dining-Room.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Dining-Room.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:32	88685/88685	---M--	200	added ('OK')	image/jpeg	etag:%2215a6d-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Living-Room-.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Living-Room-.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:33	68696/68696	---M--	200	added ('OK')	image/jpeg	etag:%2210c58-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Kitchen.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Kitchen.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:40	59180/59180	---M--	200	added ('OK')	image/jpeg	etag:%22e72c-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Bathroom.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Bathroom.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:40	92114/92114	---M--	200	added ('OK')	image/jpeg	etag:%22167d2-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Bedroom.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Bedroom.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:41	57789/57789	---M--	200	added ('OK')	image/jpeg	etag:%22e1bd-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Bay-Window.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Bay-Window.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:41	226/226	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:07:42%20GMT	http://www.sunnyshutter.ca/web_contents/portfolio/feed/	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/portfolio/feed/index.html	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:41	5605/5605	---M--	200	added ('OK')	text/css	etag:%2215e5-59e6ae51a95c0%22	http://www.sunnyshutter.ca/css/owl.carousel.css?ver=5.1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/owl.carousel3c21.css	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:42	6237/6237	---M--	200	added ('OK')	text/css	etag:%22185d-59e79e31b4580%22	http://www.sunnyshutter.ca/css/toolbar.css?ver=1575768963	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/toolbarc014.css	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:42	6864/6864	---M--	200	added ('OK')	application/javascript	etag:%221ad0-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/custom/addon.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/custom/addon.js	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:43	7613/7613	---M--	200	added ('OK')	image/jpeg	etag:%221dbd-59ed17ef6a4c0%22	http://www.sunnyshutter.ca/images/cover_6.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_6.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:44	10825/10825	---M--	200	added ('OK')	image/jpeg	etag:%222a49-59ed17e4ecc00%22	http://www.sunnyshutter.ca/images/cover_5.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_5.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:44	221/221	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:07:45%20GMT	http://www.sunnyshutter.ca/web_centents/portfolio/	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_centents/portfolio/index.html	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:44	68196/68196	---M-Z	200	added ('OK')	application/javascript	etag:W/%2210a64-nisgWojJSfyOanVQ1QLavisatMA%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.js	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:07:45	8924/8924	---M--	200	added ('OK')	image/jpeg	etag:%2222dc-59ed17b449940%22	http://www.sunnyshutter.ca/images/cover_4.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_4.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:46	9143/9143	---M--	200	added ('OK')	image/jpeg	etag:%2223b7-59ed172fba080%22	http://www.sunnyshutter.ca/images/cover_3.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_3.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:46	8905/8905	---M--	200	added ('OK')	image/jpeg	etag:%2222c9-59ed182b7f280%22	http://www.sunnyshutter.ca/images/cover_2.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_2.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:46	6932/6932	---M--	200	added ('OK')	image/jpeg	etag:%221b14-59ed16b978980%22	http://www.sunnyshutter.ca/images/cover_1.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_1.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:46	6237/6237	---M--	200	added ('OK')	text/css	etag:%22185d-59e79e31b4580%22	http://www.sunnyshutter.ca/css/toolbar.css?ver=1575769348	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/toolbar4e76.css	(from http://www.sunnyshutter.ca/web_contents/testimonial/)
23:07:47	6237/6237	---M--	200	added ('OK')	text/css	etag:%22185d-59e79e31b4580%22	http://www.sunnyshutter.ca/css/toolbar.css?ver=1575769467	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/toolbarac88.css	(from http://www.sunnyshutter.ca/web_contents/brochure/)
23:07:47	25434/25434	---M--	200	added ('OK')	text/css	etag:%22635a-59e6ae4bf0840%22	http://www.sunnyshutter.ca/css/1850.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/1850.css	(from http://www.sunnyshutter.ca/web_contents/about/)
23:07:49	10229/10229	---M--	200	added ('OK')	image/jpeg	etag:%2227f5-59ed196a06200%22	http://www.sunnyshutter.ca/images/cover_0.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/cover_0.jpg	(from http://www.sunnyshutter.ca/web_contents/portfolio/)
23:07:49	116760/116760	---M--	200	added ('OK')	text/css	etag:%221c818-59ea9004903c0%22	http://www.sunnyshutter.ca/css/1852.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/1852.css	(from http://www.sunnyshutter.ca/web_contents/about/)
23:07:50	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4910-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from http://www.sunnyshutter.ca/web_contents/about/)
23:07:54	249/249	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:07:52%20GMT	https://sunnyshutter.ca/wp-content/themes/carpenter-pro/images/quote_bg.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/themes/carpenter-pro/images/quote_bg.a0.delayed	(from http://www.sunnyshutter.ca/web_contents/about/)
23:07:57	249/249	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:07:55%20GMT	https://sunnyshutter.ca/wp-content/uploads/2018/12/sunnyshutter-favicon.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/uploads/2018/12/sunnyshutter-favicon.png	(from http://www.sunnyshutter.ca/web_contents/about/)
23:08:16	280615/280615	---M--	200	added ('OK')	image/jpeg	etag:%2244827-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/img/Arch-shutter.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/img/Arch-shutter.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/)
23:08:22	214652/214652	---M--	200	added ('OK')	application/javascript	etag:%223467c-59ea9004903c0%22	http://www.sunnyshutter.ca/scripts/1853.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/1853.js	(from http://www.sunnyshutter.ca/web_contents/about/)
23:09:20	36508/36508	---M--	200	added ('OK')	text/css	etag:%228e9c-59ef617715500%22	http://www.sunnyshutter.ca/css/style.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/style.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:22	139/139	---M--	200	added ('OK')	text/css	etag:%228b-59e6b0d564480%22	http://www.sunnyshutter.ca/css/editor-style.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/editor-style.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:22	6283/6283	---M--	200	added ('OK')	text/css	etag:%22188b-59e6b0d470240%22	http://www.sunnyshutter.ca/css/default.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/default.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:22	1321/1321	---M--	200	added ('OK')	text/css	etag:%22529-59e6b0d6586c0%22	http://www.sunnyshutter.ca/css/flexiselcss.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/flexiselcss.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:22	11973/11973	---M--	200	added ('OK')	text/css	etag:%222ec5-59e6b0da28fc0%22	http://www.sunnyshutter.ca/css/responsive.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/responsive.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:23	4389/4389	---M--	200	added ('OK')	text/css	etag:%221125-59e6b0d37c000%22	http://www.sunnyshutter.ca/css/button-style.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/button-style.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:23	1583/1583	---M--	200	added ('OK')	text/css	etag:%2262f-59e6b0d470240%22	http://www.sunnyshutter.ca/css/diagbox.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/diagbox.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:23	6237/6237	---M--	200	added ('OK')	text/css	etag:%22185d-59e79e31b4580%22	http://www.sunnyshutter.ca/css/toolbar.css?ver=1575924396	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/toolbar3bed.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:24	3840/3840	---M--	200	added ('OK')	text/css	etag:%22f00-59ea4a71bdec0%22	http://www.sunnyshutter.ca/css/formreset.min.css?ver=2.4.6	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/formreset.min2f91.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:25	73192/73192	---M--	200	added ('OK')	text/css	etag:%2211de8-59ea4a71bdec0%22	http://www.sunnyshutter.ca/css/formsmain.min.css?ver=2.4.6	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/formsmain.min2f91.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:26	30175/30175	---M--	200	added ('OK')	text/css	etag:%2275df-59ea4a71bdec0%22	http://www.sunnyshutter.ca/css/readyclass.min.css?ver=2.4.6	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/readyclass.min2f91.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:27	7288/7288	---M--	200	added ('OK')	text/css	etag:%221c78-59ea4a71bdec0%22	http://www.sunnyshutter.ca/css/browsers.min.css?ver=2.4.6	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/browsers.min2f91.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:31	24396/24396	---M--	200	added ('OK')	application/javascript	etag:%225f4c-59ef219f03480%22	http://www.sunnyshutter.ca/scripts/baselib.js?ver=12345678	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/baselib9c64.js	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:31	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2257d97c08-8c85%22	http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:32	223/223	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:09:32%20GMT	http://www.sunnyshutter.ca/resources/demos/style.css	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/resources/demos/style.b4.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:38	74740/74740	---M--	200	added ('OK')	application/javascript	etag:%22123f4-59ef7ab43a0c0%22	http://www.sunnyshutter.ca/scripts/gravityforms.js?ver=12345678	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/gravityforms9c64.js	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:46	293430/293430	---M-Z	200	added ('OK')	application/javascript	etag:W/%22573f46fe-47a36%22	https://code.jquery.com/jquery-1.12.4.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/jquery-1.12.4.js	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:46	222/222	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:09:47%20GMT	http://www.sunnyshutter.ca/scripts/jquery/jquery.js?ver=1.12.4	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery/jquery.b7b8ff.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:47	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:09:48%20GMT	http://www.sunnyshutter.ca/scripts/add-to-any/addtoany.min.js?ver=1.1	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/add-to-any/addtoany.min4963.js	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:47	1848/1848	---M--	200	added ('OK')	application/javascript	etag:%22738-59ea4ffeb7740%22	http://www.sunnyshutter.ca/scripts/jquery.json.min.js?ver=2.4.6	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/jquery.json.min2f91.js	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:48	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:09:48%20GMT	http://sunnyshutter.ca/wp-content/cache/wpfc-minified/dgs3cx8e/3mn0.js	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/sunnyshutter.ca/wp-content/cache/wpfc-minified/dgs3cx8e/3mn0.ba.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:48	224/224	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:09:49%20GMT	http://www.sunnyshutter.ca/images/images/quote_bg.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/images/quote_bg.bb.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:48	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202020%2004:09:49%20GMT	http://www.sunnyshutter.ca/web_contents/portfolio	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/portfolio.bc.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:48	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202020%2004:09:49%20GMT	http://www.sunnyshutter.ca/web_contents/testimonial	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/testimonial.bd.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:09:49	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Feb%202020%2004:09:50%20GMT	http://www.sunnyshutter.ca/web_contents/brochure	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/brochure.be.delayed	(from http://www.sunnyshutter.ca/web_contents/estimate/)
